"product_code","product_description","unit","country","quantity","value","page","column"
"6081100","STEEL BEAMS, ETC., MACHINED, ETC-LB","LB","SWEDEN",300.0,78.0,115,"a"
"6081100","STEEL BEAMS, ETC., MACHINED, ETC-LB","LB","U KING",657755.0,43874.0,115,"a"
"0000000","","","NETHLDS",307120.0,32699.0,115,"b"
"0000000","","","BELGIUM",361193.0,26676.0,115,"b"
"0000000","","","FRANCE",4849081.0,245191.0,115,"b"
"0000000","","","GERMANY",1066014.0,46575.0,115,"b"
"0000000","","","TOTAL",7283186.0,403122.0,115,"b"
"6081200","IRON & STEEL SASHES & FRAMES-LB","LB","CANADA",16791.0,4820.0,115,"b"
"6081200","IRON & STEEL SASHES & FRAMES-LB","LB","MEXICO",1983.0,281.0,115,"b"
"6081200","IRON & STEEL SASHES & FRAMES-LB","LB","U KING",7931313.0,870973.0,115,"b"
"6081200","IRON & STEEL SASHES & FRAMES-LB","LB","FRANCE",987.0,228.0,115,"b"
"6081200","IRON & STEEL SASHES & FRAMES-LB","LB","AUSTRAL",273253.0,48880.0,115,"b"
"6081200","IRON & STEEL SASHES & FRAMES-LB","LB","TOTAL",8224327.0,925182.0,115,"b"
"6081300","IRON & STEEL SHEET PILING-LB","LB","CANADA",283130.0,13767.0,115,"b"
"6081300","IRON & STEEL SHEET PILING-LB","LB","U KING",7953762.0,271712.0,115,"b"
"6081300","IRON & STEEL SHEET PILING-LB","LB","BELGIUM",9504972.0,445483.0,115,"b"
"6081300","IRON & STEEL SHEET PILING-LB","LB","FRANCE",2584140.0,126035.0,115,"b"
"6081300","IRON & STEEL SHEET PILING-LB","LB","GERMANY",13864674.0,577834.0,115,"b"
"6081300","IRON & STEEL SHEET PILING-LB","LB","TOTAL",34190678.0,1434831.0,115,"b"
"6090100","IRON & STEEL RAILS-LB","LB","CANADA",1913676.0,45451.0,115,"b"
"6090100","IRON & STEEL RAILS-LB","LB","ECUADOR",127008.0,2880.0,115,"b"
"6090100","IRON & STEEL RAILS-LB","LB","U KING",480200.0,14045.0,115,"b"
"6090100","IRON & STEEL RAILS-LB","LB","NETHLDS",1102448.0,19391.0,115,"b"
"6090100","IRON & STEEL RAILS-LB","LB","BELGIUM",4107200.0,144577.0,115,"b"
"6090100","IRON & STEEL RAILS-LB","LB","FRANCE",12032722.0,265282.0,115,"b"
"6090100","IRON & STEEL RAILS-LB","LB","GERMANY",2288020.0,70140.0,115,"b"
"6090100","IRON & STEEL RAILS-LB","LB","TOTAL",22051274.0,561766.0,115,"b"
"6090400","STEEL RAIL BRACES & BARS-LB","LB","CANADA",3796.0,154.0,115,"b"
"6090400","STEEL RAIL BRACES & BARS-LB","LB","ECUADOR",3160.0,72.0,115,"b"
"6090400","STEEL RAIL BRACES & BARS-LB","LB","TOTAL",6956.0,226.0,115,"b"
"6090500","RAILWAY FISH & TIE PLATES-LB","LB","CANADA",44418.0,2366.0,115,"b"
"6090500","RAILWAY FISH & TIE PLATES-LB","LB","ECUADOR",7920.0,180.0,115,"b"
"6090500","RAILWAY FISH & TIE PLATES-LB","LB","U KING",7966.0,348.0,115,"b"
"6090500","RAILWAY FISH & TIE PLATES-LB","LB","BELGIUM",85369.0,3259.0,115,"b"
"6090500","RAILWAY FISH & TIE PLATES-LB","LB","FRANCE",53946.0,2019.0,115,"b"
"6090500","RAILWAY FISH & TIE PLATES-LB","LB","GERMANY",29878.0,945.0,115,"b"
"6090500","RAILWAY FISH & TIE PLATES-LB","LB","TOTAL",229497.0,9117.0,115,"b"
"6091000","CAST-IRON PIPE-LB","LB","CANADA.",17405.0,1448.0,115,"b"
"6091000","CAST-IRON PIPE-LB","LB","MEXICO",26828.0,1918.0,115,"b"
"6091000","CAST-IRON PIPE-LB","LB","SWEDEN",5940.0,325.0,115,"b"
"6091000","CAST-IRON PIPE-LB","LB","U KING",6804560.0,311239.0,115,"b"
"6091000","CAST-IRON PIPE-LB","LB","NETHLOS",30423.0,1301.0,115,"b"
"6091000","CAST-IRON PIPE-LB","LB","FRANCE",3273769.0,154777.0,115,"b"
"6091000","CAST-IRON PIPE-LB","LB","GERMANY",2826631.0,190075.0,115,"b"
"6091000","CAST-IRON PIPE-LB","LB","FINLAND",253529.0,11586.0,115,"b"
"6091000","CAST-IRON PIPE-LB","LB","JAPAN",352071.0,21756.0,115,"b"
"6091000","CAST-IRON PIPE-LB","LB","TOTAL",13591156.0,694425.0,115,"b"
"6091100","CAST-IRON PIPE FITTINGS-LB","LB","CANADA",3591.0,939.0,115,"b"
"6091100","CAST-IRON PIPE FITTINGS-LB","LB","U KING",24168.0,4562.0,115,"b"
"6091100","CAST-IRON PIPE FITTINGS-LB","LB","TOTAL",27759.0,5501.0,115,"b"
"6091200","MALLEABLE CAST-IRON PIPE FITTINGS-LB","LB","CANADA",31416.0,11978.0,115,"b"
"6091200","MALLEABLE CAST-IRON PIPE FITTINGS-LB","LB","U KING",196840.0,17967.0,115,"b"
"6091200","MALLEABLE CAST-IRON PIPE FITTINGS-LB","LB","GERMANY",4134.0,588.0,115,"b"
"6091200","MALLEABLE CAST-IRON PIPE FITTINGS-LB","LB","JAPAN",11000.0,3186.0,115,"b"
"6091200","MALLEABLE CAST-IRON PIPE FITTINGS-LB","LB","TOTAL",243390.0,33719.0,115,"b"
"6092000","TUBES, PIPES, ETC., NOT UNDER 3/8 INCH IN DIAMETER-LB","LB","CANADA",6033901.0,376621.0,115,"b"
"6092000","TUBES, PIPES, ETC., NOT UNDER 3/8 INCH IN DIAMETER-LB","LB","U KING",21423640.0,1381978.0,115,"b"
"6092000","TUBES, PIPES, ETC., NOT UNDER 3/8 INCH IN DIAMETER-LB","LB","NETHLDS",12776.0,834.0,115,"b"
"6092000","TUBES, PIPES, ETC., NOT UNDER 3/8 INCH IN DIAMETER-LB","LB","BELGIUM",7099271.0,603979.0,115,"b"
"6092000","TUBES, PIPES, ETC., NOT UNDER 3/8 INCH IN DIAMETER-LB","LB","FRANCE",6256260.0,482791.0,115,"b"
"6092000","TUBES, PIPES, ETC., NOT UNDER 3/8 INCH IN DIAMETER-LB","LB","GERMANY",28875931.0,2085658.0,115,"b"
"0000000","","","AUSTRIA",305238.0,10384.0,115,"c"
"0000000","","","SWITZLD",3400931.0,316990.0,115,"c"
"0000000","","","JAPAN",32363.0,2702.0,115,"c"
"0000000","","","TOTAL",73440311.0,5261937.0,115,"c"
"6092004","TUBES, PIPES, ETC., NOT UND. 3/8 IN. DM., CONT. DUT. ALLOY-LB","LB","GERMANY",9895.0,23085.0,115,"c"
"6092004","TUBES, PIPES, ETC., NOT UND. 3/8 IN. DM., CONT. DUT. ALLOY-LB","LB","TOTAL",9895.0,23085.0,115,"c"
"6092004","CHROMIUM TUBES, PIPES, ETC., NOT UNDER 3/8 INCH IN DM.-CLB","CLB","GERMANY",1336.0,"",115,"c"
"6092004","CHROMIUM TUBES, PIPES, ETC., NOT UNDER 3/8 INCH IN DM.-CLB","CLB","TOTAL",1336.0,"",115,"c"
"6092100","STEEL TUBES, ETC., 1/4 INCH TO 3/8'INCH IN DIAMETER-LB","LB","GERMANY",11621.0,1273.0,115,"c"
"6092100","STEEL TUBES, ETC., 1/4 INCH TO 3/8'INCH IN DIAMETER-LB","LB","TOTAL",11621.0,1273.0,115,"c"
"6092200","STEEL TUBES, ETC., UNDER 1/4 INCH IN DIAMETER-LB","LB","GERMANY",13007.0,1103.0,115,"c"
"6092200","STEEL TUBES, ETC., UNDER 1/4 INCH IN DIAMETER-LB","LB","TOTAL",13007.0,1103.0,115,"c"
"6092300","CHARCOAL IRON TUBES, ETC. UNDER 1/4 INCH IN DIAMETER-LB","LB","GERMANY",275267.0,19886.0,115,"c"
"6092300","CHARCOAL IRON TUBES, ETC. UNDER 1/4 INCH IN DIAMETER-LB","LB","TOTAL",275267.0,19886.0,115,"c"
"6092500","METAL TUBING, FLXBLE. NSPF-LB","LB","CANADA",1079.0,962.0,115,"c"
"6092500","METAL TUBING, FLXBLE. NSPF-LB","LB","U KING",5014.0,3019.0,115,"c"
"6092500","METAL TUBING, FLXBLE. NSPF-LB","LB","GERMANY",725.0,231.0,115,"c"
"6092500","METAL TUBING, FLXBLE. NSPF-LB","LB","TOTAL",280.0,782.0,115,"c"
"6092500","METAL TUBING, FLXBLE. NSPF-LB SWITZLD","LB SWITZLD","TOTAL",7098.0,4994.0,115,"c"
"6092504","METAL TUBING, FLEXIBLE, NSPF, CONTAINING DUTIABLE ALLOY-LB","LB","U KING - - - - - - - - - - - - - - - - - -",165.0,2493.0,115,"c"
"6092504","METAL TUBING, FLEXIBLE, NSPF, CONTAINING DUTIABLE ALLOY-LB","LB","SWITZLD",638.0,1379.0,115,"c"
"6092504","METAL TUBING, FLEXIBLE, NSPF, CONTAINING DUTIABLE ALLOY-LB","LB","TOTAL",1403.0,3872.0,115,"c"
"6092504","CHROMIUM CONT. IN METAL TUBING, FLEXIBLE, NSPF-CLB","CLB","U KING",670.0,"",115,"c"
"6092504","CHROMIUM CONT. IN METAL TUBING, FLEXIBLE, NSPF-CLB","CLB","SWITZLD",473.0,"",115,"c"
"6092504","CHROMIUM CONT. IN METAL TUBING, FLEXIBLE, NSPF-CLB","CLB","TOTAL",1143.0,"",115,"c"
"6092700","STEEL TUBES FOR BALL OR ROLLER BEARINGS-LR","LR","GERMANY",128319.0,11528.0,115,"c"
"6092700","STEEL TUBES FOR BALL OR ROLLER BEARINGS-LR","LR","11,52P",128319.0,"",115,"c"
"6092704","STEEL TUBES FOR BEARINGS CONTAINING DUTIABLE ALLOY-LB","LB","TOTAL","",105766.0,115,"c"
"6092704","STEEL TUBES FOR BEARINGS CONTAINING DUTIABLE ALLOY-LB","LB","GERMANY",271440.0,30062.0,115,"c"
"6092704","STEEL TUBES FOR BEARINGS CONTAINING DUTIABLE ALLOY-LB","LB","TOTAL",1088182.0,135828.0,115,"c"
"6092704","CHROMIUM IN TUBES FOR BEARINGS-CLB","CLB","SWEDEN",10250.0,"",115,"c"
"6092704","CHROMIUM IN TUBES FOR BEARINGS-CLB","CLB","GERMANY",3528.0,"",115,"c"
"6092704","CHROMIUM IN TUBES FOR BEARINGS-CLB","CLB","TOTAL",13778.0,"",115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","TOTAL","",77049.0,115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","SWEDEN",9431.0,3199.0,115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","U KING",83548069.0,3794495.0,115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","BELGIUM",20628727.0,1898161.0,115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","FRANCE",91901306.0,9333618.0,115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","GERMANY",153963364.0,13892264.0,115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","AUSTRIA",412.0,389.0,115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","SWITZLD",136.0,51.0,115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","ITALY",45297963.0,4051510.0,115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","JAPAN",7691387.0,844415.0,115,"c"
"6092800","IRON OR STEEL TUBES, NSPF-LB738,829 77,04","LB738,829 77,04","TOTAL",403779624.0,33895151.0,115,"c"
"6092802","TUNGSTEN IN IRON OR STEEL TUBES, NSPF-CLB","CLB","U KING",155.0,"",115,"c"
"6092802","TUNGSTEN IN IRON OR STEEL TUBES, NSPF-CLB","CLB","TOTAL",155.0,"",115,"c"
"6092802","TUNGSTEN IN IRON OR STEEL TUBES, NSPF-CLB Country of Origin Information in the Amport Statis","CLB Country of Origin Information in the Amport Statis","TOTAL",18.0,"",115,"c"
"6092803","MOLYBDENUM IN IRON OR STEEL TUBES NSPF-LB","LB","SWEDEN",169.0,"",115,"d"
"6092803","MOLYBDENUM IN IRON OR STEEL TUBES NSPF-LB","LB","TOTAL",169.0,"",115,"d"
"6092804","IRON OR STEEL TUBES, NSPF, CONT. DUTIABLE ALLOY-LB","LB","CANADA",2425.0,3803.0,115,"d"
"6092804","IRON OR STEEL TUBES, NSPF, CONT. DUTIABLE ALLOY-LB","LB","SWEDEN",220976.0,191206.0,115,"d"
"6092804","IRON OR STEEL TUBES, NSPF, CONT. DUTIABLE ALLOY-LB","LB","U KING",132226.0,149527.0,115,"d"
"6092804","IRON OR STEEL TUBES, NSPF, CONT. DUTIABLE ALLOY-LB","LB","GERMANY",35762.0,31335.0,115,"d"
"6092804","IRON OR STEEL TUBES, NSPF, CONT. DUTIABLE ALLOY-LB","LB","TOTAL",391389.0,375871.0,115,"d"
"6092804","CHROMIUM IN IRON OR STEEL TUBES, NSPF-CLB","CLB","CANADA",468.0,"",115,"d"
"6092804","CHROMIUM IN IRON OR STEEL TUBES, NSPF-CLB","CLB","SWEDEN",40089.0,"",115,"d"
"6092804","CHROMIUM IN IRON OR STEEL TUBES, NSPF-CLB","CLB","U KING",26034.0,"",115,"d"
"6092804","CHROMIUM IN IRON OR STEEL TUBES, NSPF-CLB","CLB","GERMANY",6373.0,"",115,"d"
"6092804","CHROMIUM IN IRON OR STEEL TUBES, NSPF-CLB","CLB","TOTAL",72964.0,"",115,"d"
"6092900","WELDED CYLINDRICAL FURNACES, ETC.-LB","LB","CANADA",1180.0,643.0,115,"d"
"6092900","WELDED CYLINDRICAL FURNACES, ETC.-LB","LB","U KING",2548.0,412.0,115,"d"
"6092900","WELDED CYLINDRICAL FURNACES, ETC.-LB","LB","TOTAL",3728.0,1055.0,115,"d"
"6092904","WELDED CYLINDRICAL FURNACES, ETC., ALLOYED-LB","LB","GERMANY",2932.0,4428.0,115,"d"
"6092904","WELDED CYLINDRICAL FURNACES, ETC., ALLOYED-LB","LB","TOTAL",2932.0,4428.0,115,"d"
"6092904","CHROMIUM IN CYLINDRICAL FURNACES ETC-LB","LB","GERMANY",522.0,"",115,"d"
"6092904","CHROMIUM IN CYLINDRICAL FURNACES ETC-LB","LB","TOTAL",522.0,"",115,"d"
"6093000","BARBED WIRE-LB","LB","CANADA",40880.0,1620.0,115,"d"
"6093000","BARBED WIRE-LB","LB","SWEDEN",992.0,124.0,115,"d"
"6093000","BARBED WIRE-LB","LB","U KING 200ء 7ں","",5499.0,115,"d"
"6093000","BARBED WIRE-LB","LB","NETHLDS",408931.0,31714.0,115,"d"
"6093000","BARBED WIRE-LB","LB","BELGIUM",4145183.0,354508.0,115,"d"
"6093000","BARBED WIRE-LB","LB","FRANCE",646470.0,54496.0,115,"d"
"6093000","BARBED WIRE-LB","LB","GERMANY",8545609.0,584174.0,115,"d"
"6093000","BARBED WIRE-LB","LB","AUSTRIA",189225.0,14076.0,115,"d"
"6093000","BARBED WIRE-LB","LB","JAPAN",442461.0,35799.0,115,"d"
"6093000","BARBED WIRE-LB","LB","AUSTRAL",2500.0,250.0,115,"d"
"6093000","BARBED WIRE-LB","LB","TOTAL",14489451.0,1082260.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","95/1000 IN. & UNDER CTS PER LB-LB","",6.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","CANADA",3713139.0,209104.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","U KING",897653.0,42157.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","NETHLDS",415490.0,22191.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","BELGIUM",7324386.0,407663.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","FRANCE",6871043.0,326990.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","GERMANY",3589834.0,160576.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","AUSTRIA",221278.0,9400.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","ITALY",544.0,32.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","JAPAN.",484833.0,27889.0,115,"d"
"6094000","STEEL WIRE, ROUND, OVER","","TOTAL",23518200.0,1206002.0,115,"d"
"6094100","STEEL WIRE, RND. 65 TO","","95/1000 IN. & UN CTS. PER LB-LB","",6.0,115,"d"
"6094100","STEEL WIRE, RND. 65 TO","","CANADA",400.0,23.0,115,"d"
"6094100","STEEL WIRE, RND. 65 TO","","BELGIUM",204617.0,11659.0,115,"d"
"6094100","STEEL WIRE, RND. 65 TO","","FRANCE",950717.0,44826.0,115,"d"
"6094100","STEEL WIRE, RND. 65 TO","","GERMANY",565499.0,21513.0,115,"d"
"6094100","STEEL WIRE, RND. 65 TO","","AUSTRIA",110230.0,6148.0,115,"d"
"6094100","STEEL WIRE, RND. 65 TO","","JAPAN",44092.0,2600.0,115,"d"
"6094100","STEEL WIRE, RND. 65 TO","","TOTAL",1875555.0,86769.0,115,"d"
"6094200","STEEL WIRE, RND., UNDER","","65/1000 INCH & UNDER CTS. LB-LB","",6.0,115,"d"
"6094200","STEEL WIRE, RND., UNDER","","CANADA",320.0,19.0,115,"d"
"6094200","STEEL WIRE, RND., UNDER","","U KING",22598.0,1211.0,115,"d"
"6094200","STEEL WIRE, RND., UNDER","","BELGIUM",338205.0,19003.0,115,"d"
"6094200","STEEL WIRE, RND., UNDER","","FRANCE",55203.0,2801.0,115,"d"
"6094200","STEEL WIRE, RND., UNDER","","GERMANY",168300.0,7695.0,115,"d"
"6094200","STEEL WIRE, RND., UNDER","","tics"" March Issue",1951.0,"",115,"d"
"0000000","","","JAPAN",132276.0,7500.0,116,"a"
"0000000","","","TOTAL",716902.0,38229.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","OVER CTS. PER LB-LB",6.0,"",116,"a"
"6094300","STEEL WIRE, ROUND,","","CANADA",230271.0,15254.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","SWEDEN",146737.0,31074.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","NORWAY",512769.0,45258.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","U KING",1925792.0,206169.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","NETHLDS",345631.0,31360.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","BELGIUM",4343676.0,405807.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","FRANCE",5828155.0,451465.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","GERMANY",5045926.0,417391.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","AUSTRIA",110230.0,7607.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","ITALY",340.0,47.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","JAPAN",319881.0,24103.0,116,"a"
"6094300","STEEL WIRE, ROUND,","","TOTAL",18809408.0,1635535.0,116,"a"
"6094302","TUNGSTEN IN STEEL WIRE.-CLB","CLB","GERMANY",117.0,"",116,"a"
"6094302","TUNGSTEN IN STEEL WIRE.-CLB","CLB","TOTAL",117.0,"",116,"a"
"6094304","STEEL WIRE, RND., OVER","","CTS. PER LB. CONT. ALLOY-LB",6.0,"",116,"a"
"6094304","STEEL WIRE, RND., OVER","","CANADA",13621.0,4620.0,116,"a"
"6094304","STEEL WIRE, RND., OVER","","SWEDEN",183311.0,100805.0,116,"a"
"6094304","STEEL WIRE, RND., OVER","","U KING",4231.0,1506.0,116,"a"
"6094304","STEEL WIRE, RND., OVER","","FRANCE",19.0,45.0,116,"a"
"6094304","STEEL WIRE, RND., OVER","","GERMANY",12944.0,5447.0,116,"a"
"6094304","STEEL WIRE, RND., OVER","","SWITZLD",18.0,61.0,116,"a"
"6094304","STEEL WIRE, RND., OVER","","TOTAL",214144.0,112484.0,116,"a"
"6094304","CHROMIUM IN STEEL WIRE-CLB","CLB","CANADA",33.0,"",116,"a"
"6094304","CHROMIUM IN STEEL WIRE-CLB","CLB","SWEDEN",10416.0,"",116,"a"
"6094304","CHROMIUM IN STEEL WIRE-CLB GERMANY","CLB GERMANY","TOTAL",10456.0,"",116,"a"
"6094500","STEEL WIRE, RND, CQATED, OVER","","95/1000 IN. & UN. CTS. PER LB-LB","",6.0,116,"a"
"6094500","STEEL WIRE, RND, CQATED, OVER","","U KING",14820.0,882.0,116,"a"
"6094500","STEEL WIRE, RND, CQATED, OVER","","FRANCE",1023061.0,55566.0,116,"a"
"6094500","STEEL WIRE, RND, CQATED, OVER","","GERMANY",26500.0,1291.0,116,"a"
"6094500","STEEL WIRE, RND, CQATED, OVER","","TOTAL",1064381.0,57739.0,116,"a"
"6094600","STEEL WIRE, RND, COATED, 65","","TO 95/1000 IN. & UN. CTS. LB-LB","",6.0,116,"a"
"6094600","STEEL WIRE, RND, COATED, 65","","GERMANY",16763.0,884.0,116,"a"
"6094600","STEEL WIRE, RND, COATED, 65","","TOTAL",16763.0,884.0,116,"a"
"6094700","STEEL WIRE, RND, COATED,","","UN 65/1000 IN. & UN. CTS PER LB-LB","",6.0,116,"a"
"6094700","STEEL WIRE, RND, COATED,","","GERMANY",783712.0,44560.0,116,"a"
"6094700","STEEL WIRE, RND, COATED,","","TOTAL",783712.0,44560.0,116,"a"
"6094800","STEEL WIRE, RND, COATED,","","OVER CTS. PER. LB-LB",6.0,"",116,"a"
"6094800","STEEL WIRE, RND, COATED,","","CANADA",10857.0,2546.0,116,"a"
"6094800","STEEL WIRE, RND, COATED,","","NORWAY",4264.0,712.0,116,"a"
"6094800","STEEL WIRE, RND, COATED,","","U KING TARA",445400.0,59447.0,116,"a"
"6094800","STEEL WIRE, RND, COATED,","","NETHLDS",276323.0,22036.0,116,"a"
"6094800","STEEL WIRE, RND, COATED,","","BELGIUM",2051480.0,213972.0,116,"a"
"6094800","STEEL WIRE, RND, COATED,","","FRANCE",535990.0,45165.0,116,"a"
"6094800","STEEL WIRE, RND, COATED,","","GERMANY",2049829.0,143667.0,116,"a"
"6094800","STEEL WIRE, RND, COATED,","","JAPAN",110230.0,9700.0,116,"a"
"6094800","STEEL WIRE, RND, COATED,","","TOTAL",5484373.0,497245.0,116,"a"
"6094900","BALING WIRE-LB","LB","CANADA",13677.0,1105.0,116,"a"
"6094900","BALING WIRE-LB","LB","U KING",152106.0,8437.0,116,"a"
"6094900","BALING WIRE-LB","LB","BELGIUM",560495.0,39463.0,116,"a"
"6094900","BALING WIRE-LB","LB","GERMANY",745073.0,44713.0,116,"a"
"6094900","BALING WIRE-LB","LB","TOTAL",1471351.0,93718.0,116,"a"
"6095000","WIRE OR CABLE. EXCEPT COPPER COVERED-LB","LB","CANADA",281384.0,86414.0,116,"a"
"6095000","WIRE OR CABLE. EXCEPT COPPER COVERED-LB","LB","U KING",104892.0,88399.0,116,"a"
"0000000","","","NETHLDS",72.0,93.0,116,"b"
"0000000","","","BELGIUM",66420.0,3420.0,116,"b"
"0000000","","","FRANCE",10761.0,16079.0,116,"b"
"0000000","","","GERMANY",1257328.0,131189.0,116,"b"
"0000000","","","TOTAL",1720857.0,325594.0,116,"b"
"6096100","STEEL WIRE, FLAT, NOT OVER 1/100 INCH THICK-LB","LB","SWEDEN",1759909.0,564293.0,116,"b"
"6096100","STEEL WIRE, FLAT, NOT OVER 1/100 INCH THICK-LB","LB","U KING",300.0,127.0,116,"b"
"6096100","STEEL WIRE, FLAT, NOT OVER 1/100 INCH THICK-LB","LB","BELGIUM",812.0,525.0,116,"b"
"6096100","STEEL WIRE, FLAT, NOT OVER 1/100 INCH THICK-LB","LB","FRANCE",135254.0,5588.0,116,"b"
"6096100","STEEL WIRE, FLAT, NOT OVER 1/100 INCH THICK-LB","LB","GERMANY",847968.0,233386.0,116,"b"
"6096100","STEEL WIRE, FLAT, NOT OVER 1/100 INCH THICK-LB","LB","SWITZLD",16408.0,5991.0,116,"b"
"6096100","STEEL WIRE, FLAT, NOT OVER 1/100 INCH THICK-LB","LB","TOTAL",2760651.0,809910.0,116,"b"
"6096102","TUNGSTEN IN STEEL WIRE-CLB","CLB","SWEDEN",1000.0,"",116,"b"
"6096102","TUNGSTEN IN STEEL WIRE-CLB","CLB","TOTAL",1000.0,"",116,"b"
"6096103","MOLYBDENUM IN STEEL WIRE-CLB","CLB","SWEDEN",29.0,"",116,"b"
"6096103","MOLYBDENUM IN STEEL WIRE-CLB","CLB","TOTAL",29.0,"",116,"b"
"6096104","STEEL WIRE, FLAT, NOT OVER 1/100 INCH, CONT. ALLOY-LB","LB","SWEDEN",30775.0,28399.0,116,"b"
"6096104","STEEL WIRE, FLAT, NOT OVER 1/100 INCH, CONT. ALLOY-LB","LB","GERMANY",18210.0,5295.0,116,"b"
"6096104","STEEL WIRE, FLAT, NOT OVER 1/100 INCH, CONT. ALLOY-LB","LB","SWITZLD",49.0,689.0,116,"b"
"6096104","STEEL WIRE, FLAT, NOT OVER 1/100 INCH, CONT. ALLOY-LB","LB","TOTAL","",34383.0,116,"b"
"6096104","CHROMIUM IN STEEL WIRE-CLB","CLB","SWEDEN",1613.0,"",116,"b"
"6096104","CHROMIUM IN STEEL WIRE-CLB","CLB","SWITZLD",28.0,"",116,"b"
"6096104","CHROMIUM IN STEEL WIRE-CLB","CLB","TOTAL",1641.0,"",116,"b"
"6096120","GALVANIZED STEEL WIRE, FLAT, NOT OVER 1/100 INCH THICK-LB","LB","BELGIUM",11453.0,3356.0,116,"b"
"6096120","GALVANIZED STEEL WIRE, FLAT, NOT OVER 1/100 INCH THICK-LB","LB","GERMANY",500016453.0,1945.0,116,"b"
"6096120","GALVANIZED STEEL WIRE, FLAT, NOT OVER 1/100 INCH THICK-LB","LB","TOTAL","",5301.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","CANADA",45574.0,3431.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","SWEDEN",794543.0,225391.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","U KING",739982.0,56333.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","BELGIUM",5950632.0,650505.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","FRANCE",4076531.0,333181.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","GERMANY",20154810.0,1878454.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","AUSTRIA",51098.0,4734.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","SWITZLD",51.0,168.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","ITALY",34054.0,24458.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","JAPAN",242602.0,19436.0,116,"b"
"6096200","STEEL WIRE, FLAT, 1/100 INCH TO 5/100 INCH THICK-LB","LB","TOTAL",32089877.0,3196091.0,116,"b"
"6096201","VANADIUM IN STEEL WIRE-CLB","CLB","SWEDEN",56.0,"",116,"b"
"6096201","VANADIUM IN STEEL WIRE-CLB","CLB","TOTAL",56.0,"",116,"b"
"6096202","TUNGSTEN IN STEEL WIRE-CLB","CLB","SWEDEN",76.0,"",116,"b"
"6096202","TUNGSTEN IN STEEL WIRE-CLB","CLB","TOTAL",76.0,"",116,"b"
